50
50
50
50
50
51
53
55
57
59
61
63
66
66
68
69
69
70
73
74
75
75
77
79
81
83
83
84
86
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
88
93
97
101
112
118
127
9
15
16
15
15
15
15
15
16
15
16
15
16
15
16
15
16
15
16
15
16
15
